generation_id,base_meter,form,generated_word_count,candidate_train_docs,nearest_train_id,nearest_train_source_index,nearest_train_base_meter,nearest_train_form,train_normalized_exact,train_word5_jaccard,train_char5_jaccard,train_shared_word8_count,train_shared_word13_count,train_max_copied_word_span,reference_normalized_exact,reference_word5_jaccard,reference_char5_jaccard,reference_shared_word8_count,reference_shared_word13_count,reference_max_copied_word_span,train_copy_flag,train_copy_flag_reasons,reference_copy_flag,reference_copy_flag_reasons
shaer_test_001684,البسيط,تام,74,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.032323,0,0,3,False,,False,
shaer_test_001685,الكامل,تام,40,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.023026,0,0,1,False,,False,
shaer_test_001686,الطويل,تام,55,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.007576,0,0,1,False,,False,
shaer_test_001687,البسيط,تام,22,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.099338,0,0,2,False,,False,
shaer_test_001688,الخفيف,تام,22,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.007299,0,0,1,False,,False,
shaer_test_001689,البسيط,تام,237,2,19447,17349,البسيط,تام,False,0.003145,0.012605,0,0,5,False,0.0,0.021451,0,0,2,False,,False,
shaer_test_001690,الطويل,تام,51,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.025316,0,0,2,False,,False,
shaer_test_001691,الكامل,تام,75,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.021277,0,0,2,False,,False,
shaer_test_001692,السريع,تام,29,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.072816,0,0,1,False,,False,
shaer_test_001693,الوافر,تام,28,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.019608,0,0,2,False,,False,
shaer_test_001694,الكامل,تام,39,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.017668,0,0,1,False,,False,
shaer_test_001695,الرمل,تام,86,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.016544,0,0,3,False,,False,
shaer_test_001696,الكامل,تام,30,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.02,0,0,1,False,,False,
shaer_test_001697,الخفيف,تام,195,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.037116,0,0,3,False,,False,
shaer_test_001698,الرمل,تام,170,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.020375,0,0,2,False,,False,
shaer_test_001699,البسيط,تام,72,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.031579,0,0,2,False,,False,
shaer_test_001700,الوافر,تام,57,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.013423,0,0,1,False,,False,
shaer_test_001701,الخفيف,تام,156,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.019574,0,0,2,False,,False,
shaer_test_001702,الكامل,تام,20,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.027027,0,0,3,False,,False,
shaer_test_001703,البسيط,تام,83,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.032136,0,0,1,False,,False,
shaer_test_001704,الطويل,تام,98,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,1,False,,False,
shaer_test_001705,الكامل,تام,185,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.023326,0,0,2,False,,False,
shaer_test_001706,الطويل,تام,92,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.009383,0,0,1,False,,False,
shaer_test_001707,الوافر,تام,74,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.021429,0,0,3,False,,False,
shaer_test_001708,المتقارب,تام,17,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.108911,0,0,2,False,,False,
shaer_test_001709,السريع,تام,20,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.039683,0,0,2,False,,False,
shaer_test_001710,الكامل,تام,9,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.138462,0,0,2,False,,False,
shaer_test_001711,الكامل,تام,44,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.02459,0,0,2,False,,False,
shaer_test_001712,السريع,تام,8,0,,,,,False,0.0,0.0,0,0,0,False,0.142857,0.318182,0,0,5,False,,False,
shaer_test_001713,الطويل,تام,148,9,140883,126972,الطويل,تام,False,0.013043,0.025358,0,0,7,False,0.0,0.008555,0,0,2,False,,False,
shaer_test_001714,الطويل,تام,233,3,138471,124708,الطويل,تام,False,0.003401,0.017658,0,0,5,False,0.0,0.011607,0,0,1,False,,False,
shaer_test_001715,الطويل,تام,170,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.012909,0,0,1,False,,False,
shaer_test_001716,الطويل,تام,71,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.030864,0,0,4,False,,False,
shaer_test_001717,الطويل,تام,68,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.021459,0,0,2,False,,False,
shaer_test_001718,الرمل,تام,57,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.048689,0,0,2,False,,False,
shaer_test_001719,السريع,تام,70,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.022449,0,0,2,False,,False,
shaer_test_001720,المنسرح,تام,71,0,,,,,False,0.0,0.0,0,0,0,False,0.007143,0.106178,0,0,5,False,,False,
shaer_test_001721,الرمل,تام,16,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.086957,0,0,2,False,,False,
shaer_test_001722,السريع,تام,66,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.048673,0,0,3,False,,False,
shaer_test_001723,الرجز,تام,10,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.027027,0,0,1,False,,False,
shaer_test_001724,الكامل,تام,74,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0192,0,0,1,False,,False,
shaer_test_001725,الخفيف,تام,179,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.016949,0,0,2,False,,False,
shaer_test_001726,الكامل,تام,130,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.023011,0,0,2,False,,False,
shaer_test_001727,الكامل,تام,8,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.060606,0,0,1,False,,False,
shaer_test_001728,البسيط,تام,10,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,0,False,,False,
shaer_test_001729,الوافر,تام,18,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.015152,0,0,2,False,,False,
shaer_test_001730,البسيط,تام,45,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.120155,0,0,4,False,,False,
shaer_test_001731,الرمل,تام,13,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.018692,0,0,1,False,,False,
shaer_test_001732,الخفيف,تام,28,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.084656,0,0,2,False,,False,
shaer_test_001733,الطويل,تام,21,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.045752,0,0,1,False,,False,
shaer_test_001734,الرمل,تام,109,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.030303,0,0,2,False,,False,
shaer_test_001735,الكامل,تام,28,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.070796,0,0,2,False,,False,
shaer_test_001736,السريع,تام,28,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.00463,0,0,1,False,,False,
shaer_test_001737,البسيط,تام,22,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,1,False,,False,
shaer_test_001738,الخفيف,تام,26,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.037634,0,0,1,False,,False,
shaer_test_001739,الطويل,تام,9,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.013699,0,0,0,False,,False,
shaer_test_001740,البسيط,تام,32,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.00813,0,0,1,False,,False,
shaer_test_001741,الخفيف,تام,36,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.12,0,0,2,False,,False,
shaer_test_001742,الكامل,تام,31,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.02139,0,0,2,False,,False,
shaer_test_001743,الكامل,تام,50,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.034884,0,0,3,False,,False,
shaer_test_001744,الوافر,تام,33,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.043668,0,0,1,False,,False,
shaer_test_001745,الطويل,تام,80,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.016863,0,0,2,False,,False,
shaer_test_001746,الرجز,تام,34,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.030189,0,0,2,False,,False,
shaer_test_001747,الخفيف,تام,29,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.054878,0,0,2,False,,False,
shaer_test_001748,الرجز,تام,30,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.03653,0,0,1,False,,False,
shaer_test_001749,السريع,تام,21,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.12605,0,0,2,False,,False,
shaer_test_001750,الخفيف,تام,146,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.014563,0,0,1,False,,False,
shaer_test_001751,الرمل,تام,19,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.007463,0,0,1,False,,False,
shaer_test_001752,المنسرح,تام,127,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.042026,0,0,2,False,,False,
shaer_test_001753,الرمل,تام,53,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.082418,0,0,3,False,,False,
shaer_test_001754,المتقارب,تام,39,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.076628,0,0,2,False,,False,
shaer_test_001755,المتقارب,تام,85,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.023364,0,0,2,False,,False,
shaer_test_001756,الوافر,تام,67,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.014433,0,0,1,False,,False,
shaer_test_001757,البسيط,تام,34,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.007874,0,0,1,False,,False,
shaer_test_001758,الوافر,تام,35,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.039146,0,0,2,False,,False,
shaer_test_001759,الخفيف,تام,35,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.073944,0,0,2,False,,False,
shaer_test_001760,الطويل,تام,32,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.026432,0,0,1,False,,False,
shaer_test_001761,المتقارب,تام,129,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.015119,0,0,1,False,,False,
shaer_test_001762,الطويل,تام,22,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.03268,0,0,1,False,,False,
shaer_test_001763,المتقارب,تام,39,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.015326,0,0,2,False,,False,
shaer_test_001764,البسيط,تام,86,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.028875,0,0,2,False,,False,
shaer_test_001765,الطويل,تام,33,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.090129,0,0,3,False,,False,
shaer_test_001766,المنسرح,تام,158,1,117256,105536,البسيط,تام,False,0.004785,0.015365,0,0,5,False,0.0,0.008204,0,0,2,False,,False,
shaer_test_001767,السريع,تام,30,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.004854,0,0,1,False,,False,
shaer_test_001768,المتقارب,تام,96,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.00813,0,0,1,False,,False,
shaer_test_001769,الخفيف,تام,46,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.085044,0,0,4,False,,False,
shaer_test_001770,الرجز,تام,7,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.031746,0,0,1,False,,False,
shaer_test_001771,الرمل,تام,24,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,1,False,,False,
shaer_test_001772,الرمل,تام,27,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.005025,0,0,1,False,,False,
shaer_test_001773,البسيط,تام,59,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.029925,0,0,2,False,,False,
shaer_test_001774,الكامل,تام,20,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.108571,0,0,2,False,,False,
shaer_test_001775,الكامل,تام,74,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.010969,0,0,2,False,,False,
shaer_test_001776,البسيط,تام,24,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.077419,0,0,1,False,,False,
shaer_test_001777,الرجز,تام,64,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.054393,0,0,3,False,,False,
shaer_test_001778,الرجز,تام,9,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.015625,0,0,1,False,,False,
shaer_test_001779,الطويل,تام,29,1,106035,94977,الطويل,تام,False,0.023256,0.080745,0,0,5,False,0.0,0.041916,0,0,2,False,,False,
shaer_test_001780,السريع,تام,18,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.015385,0,0,0,False,,False,
shaer_test_001781,المتقارب,تام,188,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.026139,0,0,3,False,,False,
shaer_test_001782,الطويل,تام,21,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.006667,0,0,1,False,,False,
shaer_test_001783,الخفيف,تام,8,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,0,False,,False,
shaer_test_001784,الوافر,تام,20,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.03876,0,0,1,False,,False,
shaer_test_001785,الوافر,تام,16,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.014184,0,0,1,False,,False,
shaer_test_001786,السريع,تام,17,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.066667,0,0,2,False,,False,
shaer_test_001787,الطويل,تام,40,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.032258,0,0,3,False,,False,
shaer_test_001788,المنسرح,تام,81,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.019481,0,0,1,False,,False,
shaer_test_001789,الطويل,تام,23,0,,,,,False,0.0,0.0,0,0,0,False,0.057143,0.160584,0,0,6,False,,False,
shaer_test_001790,الطويل,تام,74,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.013201,0,0,1,False,,False,
shaer_test_001791,السريع,تام,93,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.007669,0,0,2,False,,False,
shaer_test_001792,البسيط,تام,23,0,,,,,False,0.0,0.0,0,0,0,False,0.15625,0.267717,2,0,9,False,,False,
shaer_test_001793,الكامل,تام,9,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,0,False,,False,
shaer_test_001794,الرجز,تام,30,1,75568,67434,الرجز,تام,False,0.007752,0.032075,0,0,5,False,0.022222,0.085106,0,0,5,False,,False,
shaer_test_001795,الكامل,تام,61,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.037611,0,0,3,False,,False,
shaer_test_001796,الكامل,تام,39,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.188841,0,0,3,False,,False,
shaer_test_001797,الكامل,تام,38,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.084249,0,0,2,False,,False,
shaer_test_001798,الكامل,تام,129,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.009444,0,0,1,False,,False,
shaer_test_001799,البسيط,تام,153,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.024301,0,0,3,False,,False,
shaer_test_001800,البسيط,تام,62,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.032454,0,0,1,False,,False,
shaer_test_001801,البسيط,تام,231,3,69,64,الكامل,تام,False,0.002717,0.015625,0,0,5,False,0.0,0.014851,0,0,1,False,,False,
shaer_test_001802,البسيط,تام,265,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.023571,0,0,4,False,,False,
shaer_test_001803,البسيط,تام,148,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.037843,0,0,2,False,,False,
shaer_test_001804,الطويل,تام,21,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.037736,0,0,1,False,,False,
shaer_test_001805,الكامل,تام,60,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.029724,0,0,2,False,,False,
shaer_test_001806,الطويل,تام,20,0,,,,,False,0.0,0.0,0,0,0,False,0.03125,0.214286,0,0,5,False,,False,
shaer_test_001807,المتقارب,تام,16,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.04878,0,0,1,False,,False,
shaer_test_001808,البسيط,تام,72,0,,,,,False,0.0,0.0,0,0,0,False,0.058824,0.158,3,0,10,False,,False,
shaer_test_001809,الرمل,تام,93,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.02507,0,0,2,False,,False,
shaer_test_001810,الكامل,تام,116,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.030058,0,0,2,False,,False,
shaer_test_001811,البسيط,تام,33,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.012048,0,0,1,False,,False,
shaer_test_001812,الوافر,تام,9,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.142857,0,0,2,False,,False,
shaer_test_001813,البسيط,تام,60,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.031847,0,0,1,False,,False,
shaer_test_001814,البسيط,تام,61,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.033803,0,0,3,False,,False,
shaer_test_001815,الهزج,تام,134,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.01496,0,0,1,False,,False,
shaer_test_001816,البسيط,تام,56,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.010554,0,0,1,False,,False,
shaer_test_001817,البسيط,تام,36,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.051064,0,0,2,False,,False,
shaer_test_001818,الكامل,تام,29,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.061033,0,0,3,False,,False,
shaer_test_001819,السريع,تام,22,1,60724,54099,الكامل,تام,False,0.030303,0.070866,0,0,5,False,0.0,0.023256,0,0,1,False,,False,
shaer_test_001820,المنسرح,تام,17,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.131579,0,0,3,False,,False,
shaer_test_001821,الطويل,تام,73,0,,,,,False,0.0,0.0,0,0,0,False,0.021739,0.07326,0,0,6,False,,False,
shaer_test_001822,الكامل,تام,81,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.066414,0,0,2,False,,False,
shaer_test_001823,الطويل,تام,123,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.018916,0,0,2,False,,False,
shaer_test_001824,الوافر,تام,126,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.019318,0,0,2,False,,False,
shaer_test_001825,البسيط,تام,22,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.006173,0,0,0,False,,False,
shaer_test_001826,الرجز,تام,65,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.079787,0,0,2,False,,False,
shaer_test_001827,البسيط,تام,72,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.00566,0,0,1,False,,False,
shaer_test_001828,الطويل,تام,126,0,,,,,False,0.0,0.0,0,0,0,False,0.008299,0.052874,0,0,6,False,,False,
shaer_test_001829,الطويل,تام,112,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.024419,0,0,2,False,,False,
shaer_test_001830,المتقارب,تام,56,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.012136,0,0,1,False,,False,
shaer_test_001831,الكامل,تام,204,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.036247,0,0,2,False,,False,
shaer_test_001832,الطويل,تام,44,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.023952,0,0,1,False,,False,
shaer_test_001833,الطويل,تام,204,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.008143,0,0,1,False,,False,
shaer_test_001834,البسيط,تام,56,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.03038,0,0,2,False,,False,
shaer_test_001835,السريع,تام,28,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.019324,0,0,2,False,,False,
shaer_test_001836,البسيط,تام,22,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.058065,0,0,2,False,,False,
shaer_test_001837,الكامل,تام,24,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.129213,0,0,3,False,,False,
shaer_test_001838,الكامل,تام,17,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.072464,0,0,2,False,,False,
shaer_test_001839,الكامل,تام,20,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.040816,0,0,1,False,,False,
shaer_test_001840,الوافر,تام,17,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.022388,0,0,1,False,,False,
shaer_test_001841,الوافر,تام,18,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.090164,0,0,2,False,,False,
shaer_test_001842,الكامل,تام,30,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.013514,0,0,1,False,,False,
shaer_test_001843,الطويل,تام,22,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.02381,0,0,1,False,,False,
shaer_test_001844,الطويل,تام,22,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.147651,0,0,3,False,,False,
shaer_test_001845,الوافر,تام,18,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.014815,0,0,1,False,,False,
shaer_test_001846,البسيط,تام,25,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.055901,0,0,2,False,,False,
shaer_test_001847,السريع,تام,38,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.007843,0,0,1,False,,False,
shaer_test_001848,الطويل,تام,72,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.036969,0,0,1,False,,False,
shaer_test_001849,الخفيف,تام,57,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.017476,0,0,2,False,,False,
shaer_test_001850,المتقارب,تام,163,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.028045,0,0,1,False,,False,
shaer_test_001851,المديد,تام,21,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.035294,0,0,1,False,,False,
shaer_test_001852,الخفيف,تام,96,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.038806,0,0,4,False,,False,
shaer_test_001853,الوافر,تام,9,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.030769,0,0,1,False,,False,
shaer_test_001854,الوافر,تام,135,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.010132,0,0,1,False,,False,
shaer_test_001855,السريع,تام,38,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.029851,0,0,2,False,,False,
shaer_test_001856,الخفيف,تام,22,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.007246,0,0,1,False,,False,
shaer_test_001857,المجتث,تام,13,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.020619,0,0,2,False,,False,
shaer_test_001858,الوافر,تام,18,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.024,0,0,2,False,,False,
shaer_test_001859,الكامل,تام,126,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.008105,0,0,1,False,,False,
shaer_test_001860,البسيط,تام,38,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.004016,0,0,1,False,,False,
shaer_test_001861,الكامل,تام,75,0,,,,,False,0.0,0.0,0,0,0,False,0.015748,0.106306,0,0,6,False,,False,
shaer_test_001862,الكامل,تام,124,1,32958,29321,السريع,تام,False,0.007519,0.020561,0,0,5,False,0.0,0.030303,0,0,3,False,,False,
shaer_test_001863,الرمل,تام,15,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.133333,0,0,3,False,,False,
shaer_test_001864,الطويل,تام,126,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.029379,0,0,2,False,,False,
shaer_test_001865,الوافر,تام,181,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.02381,0,0,2,False,,False,
shaer_test_001866,الرمل,تام,40,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.034582,0,0,1,False,,False,
shaer_test_001867,الوافر,تام,74,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.02518,0,0,1,False,,False,
shaer_test_001868,المتقارب,تام,147,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.01011,0,0,1,False,,False,
shaer_test_001869,الكامل,تام,90,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.05852,0,0,2,False,,False,
shaer_test_001870,الكامل,تام,20,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.040984,0,0,1,False,,False,
shaer_test_001871,الخفيف,تام,17,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.079137,0,0,2,False,,False,
shaer_test_001872,البسيط,تام,33,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.042017,0,0,2,False,,False,
shaer_test_001873,الطويل,تام,11,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,1,False,,False,
shaer_test_001874,الطويل,تام,74,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.005245,0,0,1,False,,False,
shaer_test_001875,الرجز,تام,26,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.032432,0,0,3,False,,False,
shaer_test_001876,الكامل,تام,18,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.185484,0,0,4,False,,False,
shaer_test_001877,الخفيف,تام,75,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.041441,0,0,3,False,,False,
shaer_test_001878,السريع,تام,23,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.055118,0,0,2,False,,False,
shaer_test_001879,الطويل,تام,22,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.065359,0,0,2,False,,False,
shaer_test_001880,الطويل,تام,63,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.014925,0,0,1,False,,False,
shaer_test_001881,الكامل,تام,91,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.019202,0,0,2,False,,False,
shaer_test_001882,البسيط,تام,105,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.010802,0,0,4,False,,False,
shaer_test_001883,الخفيف,تام,187,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.019969,0,0,1,False,,False,
shaer_test_001884,الكامل,تام,18,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.102564,0,0,2,False,,False,
shaer_test_001885,المتقارب,تام,95,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.031609,0,0,3,False,,False,
shaer_test_001886,الطويل,تام,34,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.035714,0,0,3,False,,False,
shaer_test_001887,المجتث,تام,26,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.055556,0,0,1,False,,False,
shaer_test_001888,الوافر,تام,68,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.050788,0,0,2,False,,False,
shaer_test_001889,المديد,تام,88,0,,,,,False,0.0,0.0,0,0,0,False,0.012422,0.124172,0,0,6,False,,False,
shaer_test_001890,الكامل,تام,112,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.037707,0,0,2,False,,False,
shaer_test_001891,الخفيف,تام,18,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.113821,0,0,2,False,,False,
shaer_test_001892,البسيط,تام,154,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.005882,0,0,1,False,,False,
shaer_test_001893,السريع,تام,26,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.141104,0,0,4,False,,False,
shaer_test_001894,الكامل,تام,94,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.105769,0,0,3,False,,False,
shaer_test_001895,الخفيف,تام,189,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.037643,0,0,3,False,,False,
shaer_test_001896,الهزج,تام,5,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,0,False,,False,
