row_idx,poem_title,poet_name,gold_bayt,pred_bayt,exact_match,char_match_ratio
139390,,ابن شهاب العلوي,إذا ما الهوى استولى على العلم أو على,"إذا ما الهوى استولى على العلم أو على

البيت:
إذا ما الهوى استولى على العلم أو على

أعد كتابة البيت كما هو تمامًا:
إذا ما الهوى استول",0,1.0
250310,وحيد,غازي لغماري,وحيد,"وحيد

البيت:
وحيد

أعد كت",0,1.0
234692,مسمعة تطرب الحانها,محمد حسن أبو المحاسن,السريع,"السريع

البيت:
السريع

أعد كتابة البيت",0,1.0
238650,وفيه.. ينتحرُ الحمام,ياسر الأطرش,بغداد.. تنتعلُ الضبابَ,"بغداد.. تنتعلُ الضبابَ

البيت:
أنتِ مثلُ الوردةِ في حديقتي

أ",0,1.0
243452,حبا دعاة البر بافنسان,جبران خليل جبران,حبا دعاة البر بافنسان,"حبا دعاة البر بافنسان

البيت:
حبا دعاة البر بافنسان

أعد كتابة البيت كما",0,1.0
169866,ليت في الدهر لو حظِيتُ بيومٍ,مرعي الكرمي,ليت في الدهر لو حظِيتُ بيومٍ,"ليت في الدهر لو حظِيتُ بيومٍ

البيت:
أنتِ في عينيّ كالنجمة في السماء

أعد كتابة",0,1.0
80650,,الجمال البغيديدي,يـا نـاظـراً فـي عِـطـفـه مُـعـجـباً,"يـا نـاظـراً فـي عِـطـفـه مُـعـجـباً

البيت:
وَأَحْبَسَتْهُ",0,1.0
165462,ألاَ ما لَهذي السما لاَ تَمُورُ,المؤيد في الدين,ألاَ ما لَهذي السما لاَ تَمُورُ,"ألاَ ما لَهذي السما لاَ تَمُورُ

البيت:
ألاَ ما لَهذي السما لاَ تَمُورُ

أعد",0,1.0
61859,دب في الفناء سفلا وعلوا,ابو نواس,دَبَّ فِيَّ الفَناءِ سُفلاً وَعُلوا,"دَبَّ فِيَّ الفَناءِ سُفلاً وَعُلوا

البيت:
أَتَذَكَّرُ أَنَّهُ كَانَ ي",0,1.0
159220,,أحمد فارس الشدياق,تـبـسـم ثـغـر الكـون عـن طـالع السـعـد,"تـبـسـم ثـغـر الكـون عـن طـالع السـعـد

البيت:
أَسْرَحُ بِالْقَوْم",0,1.0
83127,,سلامة علي عبيد,لنــا جـارٌ بـسـيـط القـلب لكـنْ,"لنــا جـارٌ بـسـيـط القـلب لكـنْ

البيت:
أَحْبُّكَ حُبّاً ل",0,1.0
37831,من كل ذات حبائك ومفاضة,الفرزدق,مِن كُلِّ ذاتِ حَبائِكٍ وَمُفاضَةٍ,"مِن كُلِّ ذاتِ حَبائِكٍ وَمُفاضَةٍ

البيت:
وَأَحْبُّ أَنْ أَكُون",0,1.0
111553,,خليل مطران,عَـلَيْـكِ سَـلامُ اللّه يَـا مَـرْيـمَ الطُّهْرِ,"عَـلَيْـكِ سَـلامُ اللّه يَـا مَـرْيـمَ الطُّهْرِ

البيت:
وَالْبَقَرَةُ مِنْ أَجْ",0,1.0
51094,أرض إله السماء عنك بما,الشريف العقيلي,أَرضِ إِلَهِ السَماءِ عَنكَ بِما,"أَرضِ إِلَهِ السَماءِ عَنكَ بِما

البيت:
أَرضِ إِلَهِ السَماءِ عَنكَ ب",0,1.0
122053,,أحمد الصافي النجفي ,أتـانـي الحـبـيب وفي فكرتي,"أتـانـي الحـبـيب وفي فكرتي

البيت:
أنتـي حـبـي وحياتي

أعد كت",0,1.0
214310,أنتِ الهوى,تيسير الشماسين,ردّي قلـــوب العاشقـين لأهلهــــا,"ردّي قلـــوب العاشقـين لأهلهــــا

البيت:
أنتِ من أهديتني الحبّ، وأنتِ من أهديتني الألم

أ",0,1.0
94156,,أحمد تقي الدين,يــا ولداً سـمـيـتُهُ عـادلاُ,"يــا ولداً سـمـيـتُهُ عـادلاُ

البيت:
أَحْبُّكَ حُبَّ",0,1.0
134294,,علي الجشي,لمـن لبـس الأنـام ثـياب حزن,"لمـن لبـس الأنـام ثـياب حزن

البيت:
أنتِ من أضرمتِ النار في قلبي

أعد كت",0,1.0
63858,إذا كنت قد جاوزت خمسين حجة,أبو العلاء المعري,إِذا كُنتُ قَد جاوَزتُ خَمسينَ حِجَّةً,"إِذا كُنتُ قَد جاوَزتُ خَمسينَ حِجَّةً

البيت:
وَأَتَى عَلَيْهِ أَج",0,1.0
64565,أذهني طال عهدك بالصقال,أبو العلاء المعري,أَذِهنِيَ طالَ عَهدُكَ بِالصِقالِ,"أَذِهنِيَ طالَ عَهدُكَ بِالصِقالِ

البيت:
أَذِهنِيَ طالَ عَهدُك",0,1.0
132116,,رفاعة الطهطاوي,إنـتـمـائي لكـم بـصـفـوِ صـفاتي,"إنـتـمـائي لكـم بـصـفـوِ صـفاتي

البيت:
أنتِ الـمـنـتـظـ",0,1.0
10927,أرقني يا حمام ذا الكمد,مصطفى صادق الرافعي,أرقني يا حمامُ ذا الكمدِ,"أرقني يا حمامُ ذا الكمدِ

البيت:
أرقني يا حمامُ ذا الكمدِ

أعد كتابة البيت كما هو",0,1.0
200936,إعجبْ من الغَيمِ كيفَ ارْفضّ فانقشعا,البحتري,إعجبْ من الغَيمِ كيفَ ارْفضّ فانقشعا،,"إعجبْ من الغَيمِ كيفَ ارْفضّ فانقشعا،

البيت:
وَأَحْبَسَتْهُ الْحَجَرَ",0,1.0
50396,عفت أربع الحلات للأربع الملد,أبو تمام,عَفَت أَربُعُ الحِلّاتِ لِلأَربُعِ المُلدِ,"عَفَت أَربُعُ الحِلّاتِ لِلأَربُعِ المُلدِ

البيت:
وَأَحْبَسَتْهُمْ بِالْ",0,1.0
81617,,شهاب الدين الخلوف,وَاجْتَلِ زُهْرَ أنْجُمِ الفِكَرِ,"وَاجْتَلِ زُهْرَ أنْجُمِ الفِكَرِ

البيت:
وَاجْتَلِ زُهْرَ أن",0,1.0
81163,,الأبله البغدادي,كريم الدين عيش عداك يمسي,"كريم الدين عيش عداك يمسي

البيت:
أنتِ من أين أين أين أين أين أين أ",0,1.0
206224,أيوب المعاصر,عبد العزيز المقالح,أيوب ..,"أيوب ..

البيت:
أيوب ..

أعد كتابة",0,1.0
82049,,عبد الحميد السنوسي,أيــهـا الطـائر الحـبـي,"أيــهـا الطـائر الحـبـي
أيــهـا الطـائر الحـبـي
أيــهـ",0,1.0
247610,التاريخ المروي بالدم,زينب حبش,"” احمد دحدول ضربوه حتى الموت""","” احمد دحدول ضربوه حتى الموت""

البيت:
” احمد دحدول ضربوه حتى الموت""

أعد كتابة البيت كما هو تمامًا:",0,1.0
162830,نشيد الشباب الآسيوي الأفريقي,محمود غنيم,اسْلَمي يا أُمَمَ الشرقِ، وسُودِي,"اسْلَمي يا أُمَمَ الشرقِ، وسُودِي

البيت:
وَأَسْلَمي يا أُمَمَ الغَرْبِ،",0,1.0
206155,طواف,ملك إسماعيل,لو زيدَ قلبانِ فوقَ القلبِ نجمعها,"لو زيدَ قلبانِ فوقَ القلبِ نجمعها

البيت:
أنتِ التي تجعلُني أُحبُّكِ أكثرَ منَ نفسي

أ",0,1.0
91476,,القحيف العقيلي,أأمَّ ابـنِ ادريـسٍ أَلَم يـأنِـكِ الذي,"أأمَّ ابـنِ ادريـسٍ أَلَم يـأنِـكِ الذي

البيت:
أأمَّ ابـنِ ادريـسٍ أَلَم يـأنِـ",0,1.0
163092,بعدي بكيفي,غيمة غلا,بعدي بكيفي,"بعدي بكيفي

البيت:
أنتِ من أين؟
أ",0,1.0
202713,نسمه *من أجل مصر*,محمد أبو الفتوح عبد المنعم سالم,http://www1.webng.com/zekra/zekra/sha3bi/Nisma.jpg,"http://www1.webng.com/zekra/zekra/sha3bi/Nisma.jpg

البيت:
http://www1.webng.com/zekra/zekra/sha3bi/Nisma.jpg

أعد كتابة البيت",0,1.0
38502,قارئة الفنجان,نزار قباني,جلست والخوف بعينيها,"جلست والخوف بعينيها

البيت:
أنتِ من أين؟
أنتِ من أين؟",0,1.0
160393,,محمد عبدالله نور الدين,تُمْطُر غيمةٌ,"تُمْطُر غيمةٌ

البيت:
تُمْطُر غيمة",0,1.0
233090,يا حسنه والحسن قيد,ابن زاكور,يا حُسنَهُ وَالحُسنُ قَيَّدَ,"يا حُسنَهُ وَالحُسنُ قَيَّدَ

البيت:
وَالْحُبُّ يَكُونُ عَ",0,1.0
184502,فرح,فارس الهيتي,احبسْ دُموعكَ أنَّ الروحَ تنهَملُ,"احبسْ دُموعكَ أنَّ الروحَ تنهَملُ

البيت:
أَحْبَسْ دُموعكَ أنَّ الروحَ ت",0,1.0
221992,خلي فؤادي ...,محمد جانب,يـا نـبتةَ الألـق الـمغروس فـي طيني,"يـا نـبتةَ الألـق الـمغروس فـي طيني

البيت:
أنتِ الـمـنـتـظـرُ الـ",0,1.0
219591,أطفالــي,خالد مصباح مظلوم,هذي الفراخُ صُداحها محبوبُ,"هذي الفراخُ صُداحها محبوبُ

البيت:
أنتِ التي تَحْبُّينَ الْحَ",0,1.0
8428,إذا شرفت نفس الفتى عافت الذلا,ظافر الحداد,إذا شَرُفتْ نفسُ الفتى عافتِ الذُّلاّ,"إذا شَرُفتْ نفسُ الفتى عافتِ الذُّلاّ

البيت:
إذا شَرُفتْ نفسُ الفتى عافتِ الذُّلاّ

أعد كتابة البيت كما",0,1.0
109062,,محمد أحمد خليفة السويدي,عـلليـنـي ضـاق الفضا من حنيني ,"عـلليـنـي ضـاق الفضا من حنيني 

البيت:
أنتِ الوردة التي تفتحت في قلبي

أعد",0,1.0
194107,ألذّ السّكر,مخلوف علي,ألذّ السّكر أصفاهُ,"ألذّ السّكر أصفاهُ

البيت:
أنتِ أَحلى مِنَ السّ",0,1.0
244178,لكل مقال يا بثين جواب,مصطفى وهبي التل (عرار),أمنددا بأبي طلا,"أمنددا بأبي طلا

البيت:
أمنددا بأبي طلا

أعد كتابة البيت كما",0,1.0
154881,,محمد بن وهيب الحميري,قد خَلَعَ الحُسنُ على وجهِهِ,"قد خَلَعَ الحُسنُ على وجهِهِ

البيت:
أَحْبُّكَ حُبّاً لا يَت",0,1.0
220456,سأبعدُ عنكَ,صباح الحكيم,سأبعد عنك,"سأبعد عنك

البيت:
أنتِ من أين؟",0,1.0
7082,مناويك في بذل النوال وإنه,ابن دريد الأزدي,مُناويكَ في بَذلِ النَوالِ وَإِنَّهُ,"مُناويكَ في بَذلِ النَوالِ وَإِنَّهُ

البيت:
وَأَحْبُّ أَنْ أَكُونَ",0,1.0
82990,,النشو ابن نُفاذة السُلَمي الدمشقي,قـالوا تـعـيـش فـقـلت لا ,"قـالوا تـعـيـش فـقـلت لا 

البيت:
قـالوا تـعـيـش",0,1.0
220229,حبي الكبير,صباح الحكيم,سآوي إلى ركن طيفٍ آتاني,"سآوي إلى ركن طيفٍ آتاني

البيت:
أنتِ من أين؟
أنتِ من أين؟",0,1.0
157570,,محمد عبد الرحيم شاكري العمادي,تـتـصـارع الكـلمـات فـي وجداني ,"تـتـصـارع الكـلمـات فـي وجداني 

البيت:
أنتِ الـمـنـتـظـر الـ",0,1.0
214638,لأَنوار نور الدين في الخلق أنوارُ,الحلاج,لأَنوار نور الدين في الخلق أنوارُ,"لأَنوار نور الدين في الخلق أنوارُ

البيت:
وَأَحْبُّ أَنْ أَكُونَ مِنْ أَحْ",0,1.0
11255,جدري أضر بالوجنات,الخبز أرزي,جُدَريٌّ أضرَّ بالوجناتِ,"جُدَريٌّ أضرَّ بالوجناتِ

البيت:
أَحْبُّكَ حُبًّا",0,1.0
164586,نبئت,عبدالله جعفر آل ابراهيم,نبئتُ أن البدرَ قد أفلا,"نبئتُ أن البدرَ قد أفلا

البيت:
أنتِ التي تمنحين الحياة للبحر

أعد كتابة",0,1.0
174970,كم لي بأنطاكية من هوى,ابن القيسراني,كم لي بأنطاكية من هوى,"كم لي بأنطاكية من هوى

البيت:
أنتِ من أين؟
أنتِ من أين؟",0,1.0
19618,ونجل من بني الآداب أفدي,ابن نباته المصري,ونجل من بني الآداب أفدي,"ونجل من بني الآداب أفدي

البيت:
وَأَحْبُّ أَنْ أَكُونَ",0,1.0
76134,,المفتي فتح الله,قَد طالَ عُمرُ عَذولي,"قَد طالَ عُمرُ عَذولي

البيت:
أَحْبُّكَ حَبّ",0,1.0
193554,من يوميات الصَّمت المعَلّب (محمود أسد ),المقاومة العراقية,أتيتُمْ إليْنا بموسِم جوعٍ,"أتيتُمْ إليْنا بموسِم جوعٍ

البيت:
أنتِ الوردة التي تفتحت في حديقتي",0,1.0
15246,أطالوا الحرب طاحنة زبونا,معروف الرصافي,أطالوا الحرب طاحنة زَبونا,"أطالوا الحرب طاحنة زَبونا

البيت:
أطالوا الحرب طاحنة زَبونا

أعد كتابة البيت كما",0,1.0
