row_idx,question,sol1,sol2,sol3,sol4,gold_label_idx,pred_text,pred_label_idx,correct
11775,"استخدم الجداول الحقيقة غير المباشرة لتحديد ما إذا كان الحجة التالية صالحة. إذا كانت الحجة غير صالحة، فاختر الخيار الذي يقدم مضادًا. (قد تكون هناك مضادات أخرى أيضًا). 
H ≡ (I · ~J)
K ≡ ~H
~(K ⊃ J) / I ≡ J",صحيح,غير صحيح. مضاد حينما يكون I وH وK صحيحة وJ خاطئة,غير صحيح. مضاد حينما يكون I وH صحيحتين و J و K خاطئتين,غير صحيح. مضاد حينما يكون K صحيحة و I وH وJ خاطئة,0,ب,1,0
12272,وفقًا لأكوينا، يعد الأصل الأول للقانون الطبيعي هو,"""الخير يجب فعله، والشر يجب تجنبه.""","""يجب على المرء فعل ما يريد.""","""لا يجب على المرء فعل ما يتناقض مع نفسه.""","""يجب البحث عن المتعة وتجنب الألم.""",0,أ,0,1
7601,"من بين الأحماض الأمينية التالية، أيها لا يمكن أن يوفر مادة خام لتخليق الجلوكونيوغين؟
",لايسين,التربتوفان,الهيستيدين,الأيزوليوسين,0,ب,1,0
11248, وضعت راكبة في مركبة الأنفاق حقيبة يدها على المقعد بجانبها وبدأت في سحب سترتها. وكان المتهم يقف أمام الراكبة وممسكاً بحامل اليد. وبعد رؤية الحقيبة بدون حراسة، قام فجأة بالإمساك بها ومحاولة الفرار. وبينما فعل ذلك، خافت الراكبة جدًا وسقطت للخلف. اصطدم رأسها بالنافذة وفقدت وعيها. وفي الاضطراب، تسبب المتهم في إسقاط الحقيبة وسرعان ما خرج من مركبة الأنفاق بدون أي شيء بين يديه. يجب إدانة المتهم بجريمة ,السرقة.,محاولة السرقة.,الاعتداء.,السطو.,0,أ,0,1
8095,ما هو أشهر الأعوام المفضلة لإقامة حفلات الزواج في أمريكا؟,يناير,مايو,أغسطس,نوفمبر,2,ج,2,1
10232,في الاصطدام بين نهجين، يجب أن يؤدي التحرك الواضح في اتجاه معين إلى,حل الصراع في ذلك الاتجاه,يؤدي إلى ارتجاج مطول,تقليل جاذبية النتيجة المرغوبة,يؤدي إلى العودة في الاتجاه المعاكس,0,أ,0,1
12877,"في عيد مولده الحادي والعشرين، قام ابن بالتجنيد في الجيش. وقبل مغادرته لثمانية أسابيع من التدريب الأساسي، قال والده:  ""سأشتري لك سيارة جديدة في نهاية التدريب الأساسي إذا وعدتني بعدم تناول المخدرات الغير قانونية أو شرب الكحول خلال التدريب الاساسي"". فرد الابن:  ""يمكنك طلب السيارة الجديدة على الفور. أعدك بعدم تناول المخدرات الغير قانونية أو شرب الكحول، كما طلبت."" في نهاية التدريب الأساسي، حصل الابن على إجازة وعاد إلى المنزل. سأل والده:  ""هل قمت بالعمل وفقًا لوعدك بعدم تناول المخدرات الغير قانونية أو شرب الكحول؟"" فرد الابن: ""نعم أبي."" ثم أخبر الأب الابن بأنه قد طلب الفعليًا السيارة الجديدة وأنها ستكون متاحة للتسليم خلال شهر واحد. وبعد أسبوع واحد، تلقى الابن الخبر التراجيدي بأن والده توفي فجأة.  وفي الجنازة، أخبر المدير التنفيذي لتركة الأب الابن أنه لا يشعر بالالتزام بتسليم السيارة الجديدة للابن. في دعوى قضائية ضد المدير التنفيذي لتركة الأب لاسترداد السيارة الجديدة، فإن الابن سيكون", ناجحًا، لأن وعد الابن بعدم شرب الكحول يوفر مقابل كافي.,ناجحًا، لأن وعد الابن بعدم تناول المخدرات الغير قانونية وشرب الكحول يوفر مقابل كافي.,غير ناجح، لأن وعد الأب كان هدية مشروطة فقط.,غير ناجح، لأن وعد الأب كان باطلاً.,0,ج,2,0
9814,ما هو السيناريو الذي يقوم فيه الشخصية الرئيسية (الذي يستخدم أنا / لي / لي) بفعل شيء من الناحية الأخلاقية بشكل واضح ، وفقًا للمعايير الأخلاقية العادية في الولايات المتحدة كما هو في عام ٢٠٢٠؟  السيناريو 1 | اتصلت بالشرطة حول السيدة العنيفة. السيناريو 2 | غنيت أغنية رومانسية لزوجتي في حفل زفافنا.,خطأ، خطأ,خطأ، ليس خطأ,ليس خطأ، خطأ,ليس خطأ، ليس خطأ,3,أ,0,0
914,"بحاجة إلى إمداد مستلزمات جديدة من كرات السلة للموسم القادم، قام مدرب كرة السلة بطلب شراء 25 كرة سلة تنظيمية من متجر للسلع الرياضية. ونظراً لأن الموسم كان مقرراً لبدءه في الأول من نوفمبر، أشار المدرب إلى أنه يحتاج إلى استلام الكرات لا يتأخر بعد 15 أكتوبر. أجاب المتجر للسلع الرياضية بأنه سيتم تسليم كرات السلة بحلول هذا التاريخ. في 10 أكتوبر، دمر أحد موظفي متجر السلع الرياضية حاوية من كرات السلة عن غير قصد أثناء نقل العناصر في المستودع. نتيجة لذلك، قام صاحب متجر السلع الرياضية بالاتصال بالمدرب في 11 أكتوبر وقال: ""كان لدينا حادث في مستودعنا أمس، ونتيجة ذلك لا يوجد لدينا كمية كافية من كرات السلة لتلبية جميع الطلبات. لذلك، لن أكون قادراً على تسليم كرات السلة لك في 15 أكتوبر. ومع ذلك، قمت بالاتصال بموردنا لمعرفة ما إذا كان بإمكانه تسليم كرات السلة لنا برسوم إضافية. وعلى الرغم من عدم إمكانية الوعد بذلك، ينبغي تمكني من تسليم الكرات التي طلبتها بحلول 20 أكتوبر"". أجاب المدرب: ""لا مشكلة. أعتقد أنني سأستطيع الاستغناء عنها حتى ذلك الحين"". عندما فشل المدرب في استلام كرات السلة في 20 أكتوبر، أرسل البريد الإلكتروني التالي إلى متجر السلع الرياضية:""يجب أن يكون معي الكرات لا يتأخر بعد 23 أكتوبر"". وصل البريد الإلكتروني يومها إلى صاحب متجر السلع الرياضية وتم قراءته. إذا فشل متجر السلع الرياضية في تسليم كرات السلة إلى المدرب في 23 أكتوبر، هل سيكون بإمكان المدرب إلغاء العقد؟",نعم، شريطة أن يتم اعتبار كلٍ من الطرفين بصفتهما تجاراً.,نعم، شريطة أن يكون إشعار الثلاثة أيام متاحاً لمتجر السلع الرياضية لتأديته في الوقت المناسب.,لا، لأن بيان المدرب في 11 أكتوبر أثر على أي شروط توصيل في الموعد المناسب.,لا، لأن متجر السلع الرياضية، من خلال بيانه في 11 أكتوبر، لم يعِد بتسليم كرات السلة في 20 أكتوبر.,1,د,3,0
2254,في مناقشته للتمييز في الحرب، يقترح فالز أن,لا يوجد فرق بين المقاتلين والمدنيين.,الفرق بين المقاتلين والمدنيين يتعلق بدرجة.,الفرق بين المقاتلين والمدنيين هو مسألة تصنيفية وواضحة.,"يجب تعريف ""الإرهاب"" على أنه عنف لا يميز.",1,ج,2,0
8426,من هو إله الهندوسية الذي يتجسد فيه كل من كريشنا وراما؟,شيفا,فيشنو,براهما,غانيشا,1,ب,1,1
3651,ما هو التفسير الأفضل لفعالية الإنزيمات في تسهيل التفاعلات الكيميائية؟,إنها ترفع درجة حرارة خليط التفاعل، مما يسرع تحويل المتفاعلات إلى منتجات.,إنها تغير ثابت التوازن الكيميائي للتفاعل (K_eq) بحيث يمكن تحويل المتفاعلات إلى المنتجات أكثر.,إنها تزيد من السرعة الكيميائية القصوى (V_max) في التفاعل الكيميائي.,إنها تقلل من طاقة التفعيل، مما يسرع تحويل المتفاعلات إلى منتجات.,3,د,3,1
2043,بناءً على الإمكانية الأكسدة-الاختزال، الذي من التالي يحتمل أن يحدث بشكل أكبر؟,Al(s) + 3 NaNO3(aq) 3 Na(s) + Al(NO3)3(aq),Zn(s) + 2 Ag(NO3)(aq) → 2 Ag(s) + Zn(NO3)2(aq),Pb(s) + Ca(NO3)2(aq) → Ca(s) + Pb(NO3)2(aq),Pb(s) + 2 LiNO3(aq) → 2 Li(s) + Pb(NO3)2(aq),1,ب,1,1
5482,إحدى العيوب الشائعة في القلب لدى الإنسان هي شذوذ بطيني، حيث يوجد ثقب في الجدار الحاجز بين البطين الأيمن والأيسر. إذا كان لدى المريض هذا الشذوذ، أي من العبارات التالية صحيحة؟,نسبة الأكسجين في الأذين الأيسر ستكون أقل.,نسبة ثاني أكسيد الكربون في البطين الأيمن ستكون أعلى.,نسبة الأكسجين في الأذين الأيمن ستكون أقل.,نسبة الأكسجين في البطين الأيمن ستكون أعلى.,3,ب,1,0
10340,لأي من هذين السيناريوين يفعل الشخص الرئيسي (الذي يستخدم أنا/ي/لي) شيئًا معيبًا بوضوح من وفقاً للمعايير الأخلاقية العادية في الولايات المتحدة في عام 2020؟ السيناريو 1 | توقفت بشدة عندما اقترب الكرة من الطريق. السيناريو 2 | علمت أبنائي العزف على الكزمة.,خطأ، خطأ,خطأ، ليس خطأ,ليس خطأ، خطأ,ليس خطأ، ليس خطأ,3,د,3,1
4863,يمتلك المعلم ثلاث حزم من الملصقات، الحزمة الأولى تحتوي على 56 ملصقاً، والحزمة الثانية تحتوي على 48 ملصقاً، والحزمة الثالثة تحتوي على 58 ملصقاً. إذا قسّم المعلم كل الملصقات بالتساوي على 27 طالباً، كم سيحصل كل طالب على ملصقات؟,6 ملصقات,9 ملصقات,54 ملصقات,81 ملصقة,0,أ,0,1
1485,"تتعلق هذه الأسئلة بالمعلومات التالية: ""لا يسعني على الإطلاق، سيدي المحترم، أن أستوعب، بعد اكتشاف الأمريكيتين لأكثر من تسعين عامًا، بعد انتصارات وزراعة الإسبان والبرتغاليين هناك، أن يكون لنا الإنجليز من النعمة أو الفرصة لتوطيد أقدامنا في الأمريكيتين، في مثل تلك الأماكن الخصبة وذات المناخ المعتدل، التي تركت بدون احتلال. إلا أنني أتصور بشدة أن الوقت قد تقترب - وتحديدًا الفترة الحالية - لكي نستطيع كإنجلترا المشاركة في الأرباح مع الإسبان والبرتغاليين في جزء من الأمريكيتين وغيرها من المناطق التي لم يتم اكتشافها بعد، إذا أردنا ذلك أنفسنا."" - ريتشارد هاكلويت، رحلات متنوعة تتعلق بـ اكتشاف أمريكا والجزر المجاورة، 1582. باتباع أفكار ريتشارد هاكلويت، تمكنت إنجلترا في نهاية المطاف من",دفع حكومتي فرنسا والبرتغال للإفلاس.,غزو أجزاء كبيرة من أفريقيا في القرن الثامن عشر.,إنشاء عدة مستعمرات على طول الساحل الأطلسي لأمريكا الشمالية.,تدمير الإمبراطورية التجارية الهولندية.,2,ج,2,1
7167,مصطلح 'التحضر الزائد' يعني:,الحياة في المدن الغربية الحديثة بعيدة جداً عن تلك الموجودة في الدول النامية لدرجة يصعب علينا فهم هذه المجتمعات,في الدول الفقيرة، تنهمر المدن المتطورة بسرعة وتستنزف الموارد من المناطق الريفية,تم تضخيم القدر الذي يؤثر به التحضر على التنمية,تكون الحكومات مشغولة للغاية بالتحضر في الغرب بحيث ينسون التركيز على المشكلات في الدول النامية.,1,ج,2,0
6251,تأتي امرأة تبلغ من العمر 29 عامًا إلى قسم الطوارئ بسبب آلام في البطن السفلي الشديدة والغثيان المتزايدة على مدار اليومين الماضيين. هي نشطة جنسياً ولا تستخدم أي وسائل منع الحمل. انتهت آخر فترة شهرية لها قبل 6 أيام. درجة الحرارة 38.3 درجة مئوية (101.0 درجة فهرنهايت). يكشف الفحص الطبي عن وجود حساسية في مناطق البطن السفلية على جانبيها مع تغير في الضغط والحراسة. يكشف الفحص التناسلي عن وجود قيحات عنق الرحم وحساسية في الرحم عند الاحساس. تكون مناطق البطانة الوركية حساسة ولكن لا يوجد أي كتل يمكن تحسسها. ما هو الدراسة التشخيصية الأكثر ملاءمة؟,زراعة عنق الرحم,خزعة بطانة الرحم الخلفية,منظار البطن,تركيز Serum β-hCG,0,د,3,0
5259,ما هي الأبعاد المكانية للفراغ الناتج من هذه المصفوفة؟ A = [[3، 2، −9]، [−6، −4، 18]، [12، 8، −36]],0,1,2,3,2,د,3,0
9813,ما هي الإجابة الأكثر احتمالًا التي يمكن أن ترضي المدقق الذي يسأل الإدارة عن مبالغ كبيرة في حساب الاستهلاك المتراكم في العام الحالي؟,تم تقدير مصاريف الاستهلاك للسنوات السابقة بشكل خاطئ.,تم تقدير مصاريف الاستهلاك للعام الحالي بشكل خاطئ.,تم مراجعة التقديرات الأولية لحسابات الأصول الثابتة المتبقية للحياة الافتراضية لتكون أكبر.,تم إسقاط الأصول الثابتة خلال العام الحالي.,3,ب,1,0
3977,إذا كان جميع العناصر في شبكة معينة خطية، فإن مبرهنة التفاضل تنطبق عند تحفيزها بـ,تيار مستمر فقط,تيار متردد فقط,أما تيار مستمر أو متردد,نبضة,2,أ,0,0
12644,"تتعلق هذه السؤال بالمعلومات التالية. ""يعجز نصف شعب هذا البلد اليوم تمامًا عن محو قانون ظالم من سجلات التشريع، أو كتابة قانون جديد وعادل بها. النساء، اللواتي يشعرن بالاستياء من هذا النوع من الحكومة، التي تفرض الضرائب دون تمثيل،—والتي تجبرهن على الامتثال للقوانين التي لم يعرفنها،—والتي تحبسهن وتعدمهن من دون محاكمة من زملائهن، وتسرقهن في الزواج، لصاحب الولدان والأجور، وهن النصف الذي تركته بالكامل على رحمة النصف الآخر من الناس، وهي انتهاك مباشر لروح وحرف إعلانات أصحاب تأسيس هذا الحكومة، حيث تم بناء كل من أصول هذا الحكومة على المبدأ الثابت للحقوق المتساوية للجميع."" - سوزان ب. أنتوني، ""أنا أقف أمامك تحت الاتهام"" (خطاب)، 1873، ما هي واحدة من الانتقادات المتكررة الأخرى لأندرو كارنيجي؟",بوصفه مهاجراً، لا يحق لكارنيجي امتلاك مصالح تحكمية في الصناعات الأمريكية الكبرى.,لم يقم كارنيجي بفعل أي شيء لمنع استخدام العنف ضد عماله عندما طالبوا بأجور وظروف عمل أفضل.,اعتبر كارنيجي نموذجاً للنجاح الأمريكي، ولكنه لم يكن حتى أغنى رجل في أمريكا.,كان جهود كارنيجي الخيرية متركزة بشكل كبير على وطنه في اسكتلندا، مما يحرم الأمريكيين من فوائد الأعمال الخيرية التي قام بها.,1,ب,1,1
3060,ماذا سيحدث لمستوى السعر التوازني وكمية الإخراج التوازنية إذا زاد ثقة المستهلك؟ افترض ميلًا صعوديًا لعرض العرض الكلي.,يزداد مستوى السعر التوازني في حين تنخفض كمية الإخراج التوازنية.,ينخفض مستوى السعر التوازني في حين يزيد كمية الإخراج التوازنية.,تزيد مستوى السعر التوازني وكمية الإخراج.,تنخفض مستوى السعر التوازني وكمية الإخراج.,2,ج,2,1
12632,في رأي هوبز، قانون الطبيعة هو:,أمر من الله.,مبدأ الواجب، المعروف بالحدس.,مبدأ، معروف بالعقل، يحظر على الشخص القيام بشيء مدمر لحياته.,لا شيء من ذلك.,2,ج,2,1
5920,في المرض الموروث الذي يُسمى مرض بومبي، تحدث عملية تفكك الجلايكوجين في السيتوبلازم بشكل طبيعي وتكون مستويات الجلوكوز في الدم طبيعية، ومع ذلك يتراكم الجلايكوجين في الليزوسومات. وهذا يشير إلى وجود خلل في,الإنزيمات في الليزوسومات,الإنزيمات في الميتوكوندريا,عملية نقل الغشاء الخلوي أثناء الخروج,عملية نقل الغشاء الخلوي أثناء الدخول,0,أ,0,1
9432,إجمالي إنتاج ATP عن طريق فسفرة substrates في مرحلة الجليكوليز هو:,2 من الجلوكوز و 3 من الجلايسيكوجين.,2 من الجلوكوز و 4 من الجلايسيكوجين.,3 من الجلوكوز و 4 من الجلايسيكوجين.,3 من الجلوكوز و 2 من الجلايسيكوجين.,0,د,3,0
12640,خلال حجز العصب الفك السفلي الدقيق ، يمر الإبرة في الأفضل,الخلفية والوسطى إلى العضلة اللثوية الوسطى.,الأمامية والجانبية إلى العضلة اللثوية الوسطى.,عبر العضلة اللثوية الوسطى.,السفلية للعضلة اللثوية الوسطى.,1,ب,1,1
10840,مستثمر من الولاية أ عمل عريضة ضد وسيطه في الأوراق المالية في الولاية ب في المحكمة الفدرالية في الولاية أ. تم تقديم الاستدعاء والشكوى في مكتب وسيط الأوراق المالية في الولاية ب ، حيث قدم خادم العملية الوثائق لمساعد المدير العام للوسيط المالي. وقد أجاب وسيط الأوراق المالية على الشكوى ، مؤكداً الدفاع عن عدم صحة استلام الوثيقة. يُفترض أن شروط تقديم الخدمة لكلتا الولايتين هي مطابقة لشروط القواعد الفدرالية لإجراءات المدنية. هل ستقوم المحكمة برفض الدعوى بسبب عدم صحة استلام الوثيقة؟,لا ، لأن الخدمة تمت على شخص مناسب في مكان عمل وسيط الأوراق المالية.,لا ، لأن وسيط الأوراق المالية قد تخلى عن مطالبته بعدم صحة استلام الوثيقة بتأكيده ذلك في إجابته.,نعم ، لأنه لا يمكن خدمة المدعى عليه الفردي عن طريق تسليم الإجراء لطرف ثالث موجود في مكان عمل المدعى عليه.,نعم ، لأن إجراءات محاكم الولاية أ ليست فعالة في الولاية ب.,2,أ,0,0
9142,لأي من هذين السيناريوين يقوم الشخصية الرئيسية (التي تستخدم أنا / مي / لي) بفعل شيء خاطئ أخلاقيًا بشكل واضح، وفقًا للمعايير الأخلاقية العادية في الولايات المتحدة بحلول عام 2020؟ السيناريو 1 | رأيت وجود فأر فأطلقت النار عليه وهو يجري عبر ردهة الفندق. السيناريو 2 | ارتديت تنورة قصيرة وقميصًا نصفي إلى جنازة.,"خاطئ, خاطئ",خاطئ، ليس خاطئًا,ليس خاطئًا، خاطئ,ليس خاطئًا، ليس خاطئًا,0,د,3,0
503,أي من البيانات التالية غير صحيحة فيما يتعلق بإطار اختبار الفرضيات الكلاسيكية؟,إذا تم رفض الفرضية الصفرية ، فإن الفرضية البديلة تتم قبولها,الفرضية الصفر هي البيان المختبر في حين تشمل الفرضية البديلة المخرجات المتبقية ذات الاهتمام,يؤدي تطبيق اختبار الأهمية ونهج الفترة الزمنية للثقة دائمًا إلى استنتاجات متشابهة,يتم استخدام اختبارات الفرضيات للقيام بالاستدلالات حول معايير السكان.,0,ج,2,0
2665,مثال على أي نوع من العلاج يشرح الدائرة الحزينة للمعتقدات السلبية لآرون بيك والتي تشرح دورة الاكتئاب من خلال فحص الأفكار السلبية عن الذات والعالم؟,نفساني تحليلي,إدراكي,إنساني,سلوكي,1,ب,1,1
11998,لأيٍ من هذين الموقفين يقوم الشخصية الرئيسية التي تستخدم I / me / my بفعل شيء أخلاقياً خاطئًا بوضوح، وفقًا للمعايير الأخلاقية العادية في الولايات المتحدة كما هي في عام 2020؟ الموقف الأول | أشتري طعام كلاب لإطعام أطفال جيراني. الموقف الثاني | رميت طعامي على الدب لألهينه.,خاطئ، خاطئ,خاطئ، ليس خاطئ,ليس خاطئ، خاطئ,ليس خاطئ، ليس خاطئ,1,أ,0,0
5916,العصر الذي ظهرت فيه أقرب أقاربنا القرود غير البشرية لنا هو:,عصر الميوسين.,العصر البليوسيني.,العصر الثلاثي.,العصر الكمبري.,0,أ,0,1
3842,لدينا مدينة تحتوي على 250000 حالة إصابة بالمرض و 400 وفاة سنويًا بسبب هذا المرض. توجد 2500 وفاة سنويًا من جميع الأسباب. تقدم انتشار هذا المرض بواسطة,"400/250,000","600/250,000","1,000/250,000","2,500/250,000",3,أ,0,0
4157,"تتعلق هذه السؤال بالمعلومات التالية.
المصدر 1:
""The case of a broken thigh is analogous to that of the arm, but in particular, a fractured thigh is mostly deranged forwards and outwards, for the bone is naturally flattened on those sides. It is to be set by the hands, with ligatures, and even cords applied, the one above and the other below the fracture. When the fracture takes place at one end, if at the head of the thigh, the middle part of a thong wrapped round with wool, so that it may not cut the parts there, is to be applied to the perineum, and the ends of it brought up to the head and given to an assistant to hold, and applying a ligature below the fracture, we give the ends of it to another assistant to make extension. If it is fractured near the knee, we apply the ligature immediately above the fracture, and give the ends to an assistant, with which to make extension upwards; and while we put a ligature round the knee to secure it, and while the patient lies thus, with his leg extended, we arrange the fracture.""
بول أف أيجينا، الموجز: عن كسر الفخذ والأنف، في أواخر القرن السابع الميلادي.
المصدر 2:
""Medicine considers the human body as to the means by which it is cured and by which it is driven away from health. The knowledge of anything, since all things have causes, is not acquired or complete unless it is known by its causes. Therefore in medicine we ought to know the causes of sickness and health. And because health and sickness and their causes are sometimes manifest, and sometimes hidden and not to be comprehended except by the study of symptoms, we must also study the symptoms of health and disease. Now it is established in the sciences that no knowledge is acquired save through the study of its causes and beginnings, if it has had causes and beginnings; nor completed except by knowledge of its accidents and accompanying essentials.""
إبن سينا، في الطب، حوالى 1020 ميلادية.
المقاطع الاثنين حول الطب توضحان أي من التبادلات الثقافية التالية التي حدثت خلال الفترة 600-1450 ميلادية؟",تأثير علم الميزوأميركيين على الأوروبيين من خلال أنظمة التجارة والملاحة,تأثير علم الصيني على الحضارات الإسلامية من خلال الهجرة الأوروبية إلى الأراضي الإسلامية,تأثير علم المصريين على البيزنطيين من خلال علماء أوروبيين,تأثير علم اليونان على الأوروبيين من خلال علماء البيزنطيين والإسلاميين,3,د,3,1
4307,"من بين الانتقادات التالية لنماذج GARCH العادية (""plain vanilla"")، أيًا منها يمكن التغلب عليه بواسطة نماذج EGARCH؟

i) قيم معامل التقدير من نماذج GARCH قد تكون سلبية

ii) لا يمكن لنماذج GARCH أن تحسب تأثيرات الترويجية

iii) يكون استجابة الانحراف المستقبلي للتقلبات إيجابية وسلبية بشكل متناظر بموجب صيغة GARCH

iv) لا يمكن لنماذج GARCH أن تسمح بالتغذية الراجعة من التقلبات إلى العوائد",(ii) و (iv) فقط,(i) و (iii) فقط,(i)، (ii)، و (iii) فقط,(i)، (ii)، (iii)، و (iv),2,د,3,0
2974,كيف تمثّل مفهوم 'الأمن الاجتماعي' لدى بوزان انحرافًا عن الفهم التقليدي للأمن؟,كان تأمين التنمية المستدامة للدولة يعتمد على الأمن الاجتماعي كمصلحة مستقلة غير ثانوية أو معتمدة على القطاعات الأخرى، بما في ذلك القطاع العسكري.,أدى نهاية الحرب الباردة إلى تحرّك دراسات الأمن خارج حدود المنظورين الواقعي والواقعي الجديد السائدة، مع ظهور اهتمام بمفاهيم أمنية أخرى غير عسكرية تطرح نقاط مرجعية جديدة من خلال التحليل.,أشار الأمن الاجتماعي إلى التنمية المستدامة للأنماط التقليدية للقدرات العسكرية، ويمكن تقسيم التهديدات العسكرية إلى القوة البنية التحتية، والتكنولوجيا، والموظفين، والقاعدة الاقتصادية، والقاعدة السياسية للقطاع الأمني العسكري.,احتاجت العمليات المعاصرة للعولمة والنزاعات الاجتماعية إلى تطوير أدوات مفاهيمية جديدة تتخطى الدولة ككائن مرجعي. وكان الأمن يعتمد على عوامل تتجاوز البقاء الجغرافي المفهوم: فقد تجاوز بقاء الدولة بقاء الدولة القومية (العرقية).,1,د,3,0
11535,تطلب أم من عميل سابق لديك نسخة من سجلات ابنتها. رأت الابنة لديك لمدة سنتين وتوفيت قبل ثلاثة أشهر عندما كان عمرها 38 عامًا. يجب عليك:,إرسال نسخة من السجلات إلى الأم كما هو مطلوب.,إرسال للأم فقط المعلومات التي تعتقد أنها لن تكون ضارة.,السماح للأم بفحص السجلات في مكتبك.,عدم إفشاء أي معلومات للأم دون إذن مناسب.,3,د,3,1
7130,إذا كان سعر السوق أعلى من منحنى التكلفة الإجمالية المتوسطة للشركة الصحيح المنافسة، فمن المتوقع أنه في المدى الطويل،,تنكمش الصناعة نظرًا لخروج الشركات من السوق.,تتوسع الصناعة نظرًا لخروج الشركات من السوق.,تنكمش الصناعة نظرًا لدخول الشركات السوق.,تتوسع الصناعة نظرًا لدخول الشركات السوق.,3,أ,0,0
976,"تتعلق هذه السؤال بالمعلومات التالية.
سري - للمعلومات الشخصية والإرشادية لمعاليكم الخاصة
قدم السفير النمساوي المجري أمس خطابا شخصياً مؤرخاً من الإمبراطور فرانسيس جوزيف [في النمسا المجر] للإمبراطور [فيلهلم الثاني] [الألماني] يصور الوضع الراهن من وجهة نظر النمساويين المجريين ويصف الإجراءات التي تنوي فيينا اتخاذها. ويتم إرسال نسخة إلى معاليكم الخاصة...
صاحب الجلالة يود القول بأنه ليس أعمى عن الخطر المحدق بالنمسا المجر وبالتالي بالتحالف الثلاثي نتيجة للتحريض البانسلافي الروسي والصربي...
صاحب الجلالة سيبذل جهوداً في بوخارست، على طلب الإمبراطور فرانز جوزيف، للتأثير على الملك كارول للوفاء بواجبات اتحاده، والتخلي عن الصرب، وإخماد الحشود الرومانية الموجهة ضد النمسا المجر.
وأخيرا، وفيما يتعلق بصربيا، فإن صاحب الجلالة لا يمكنه التدخل في النزاع الجاري الآن بين النمسا المجر وتلك الدولة، لأنها مسألة لا تندرج ضمن اختصاصاته. ومع ذلك، يمكن للإمبراطور فرانز جوزيف أن يطمئن إلى أن صاحب الجلالة سيقف بإخلاص إلى جانب النمسا المجر، كما يقتضي التزامات التحالف الخاصة به وصداقته القديمة.
ثيوبالد فون بيتمان هولفيج (مستشار ألمانيا) ، تيليجرام إلى السفير الألماني في فيينا ، 6 يوليو 1914
وصف أفضل لسياق تيليجرام بيتمان هولفيج هو",التعاون الألماني النمساوي خلال عملية توحيد ألمانيا,مسألة البلقان والتحالف الثلاثي,إعادة تسليح ألمانيا بخلاف معاهدة باريس,مفاوضات ألمانيا مع النمسا المجر وإيطاليا لإنشاء التحالف الثلاثي,1,ب,1,1
10488,من بين العبارات التالية المتعلقة بجهاز جولجي لعضية إيوكاريوتي ، ما هو الصحيح؟,أنه موجه في السيتوبلازما حتى يكون وجهه القريب من الشبكي الأمامي.,يرتبط عادةً مع بقع صغيرة تحتوي على فراغات تفرزية بالقرب من وجهه القريب.,يتسم بأن السيستيرنات المسطحة المركبة له متصلة ببعضها البعض.,تحدث التغليف بالكاربوهيدرات لبعض البروتينات الإفرازية قبل دخول البروتين في حجرة الجولجي.,0,ب,1,0
2703,ما الذي سيؤدي إلى زيادة أجور مصنعي التوبا؟,زيادة عدد الخريجين في مدرسة تدريب مصنعي التوبا,زيادة سعر التوبات,زيادة سعر دروس التوبا,زيادة الضريبة على التوبا,1,ب,1,1
875,ما هو المبدأ الذي يقف خلف الإدارة العامة الجديدة؟,تحقيق أقصى قدر من الربح,إدخال مبادئ الأعمال في القطاع الخاص إلى القطاع العام,استبدال الإدارة العامة بالإدارة الخاصة,إعادة هيكلة المؤسسات العامة,1,ب,1,1
5387,تم حجز المتهم على رحلة طيران تجارية. عندما وصل المتهم المطار ، لاحظ اثنان من عملاء الشرطة السريين للمخدرات سلوكه ومظهره ، مما جعل اﻷوﻻد يعتقدون أنه يتطابق مع وصف لممتهن النقل للمخدرات مسبقًا. اقترب اﻷوﻻد من المتهم وقالوا له إنهم يريدون احتجازه للتحقيق. سأله المتهم عن السبب ، وأوضح له الشرطة أنهم عملاء لتنظيم المخدرات تم تعيينهم للعمل في المطار وأنه يتطابق مع وصف ممتهن النقل للمخدرات. ثم طلب الأمناء من المتهم تسليم حقيبته المفرّغة. رفض المتهم ذلك. ﻳﻮﺣﺪ الأمناء بعد ذلك أنه لن يسمح للمتهم بالصعود على الطائرة ما لم يفحصوا محتويات حقيبته. أخبر المتهم الضباط بأنه تغيّر رأيه وقرر عدم الطيران اليوم على الإطلاق. ومع ذلك ، طلب الضباط من المتهم تسليم حقيبته المفرغة لهم. فعل ذلك المتهم ، وتم منحه الإذن بمغادرة المطار. في اليوم التالي ، فحص الشرطة حقيبة المتهم بواسطة كلب لرائحة المخدرات. أدت نتائج هذا البحث إلى اشتباه الشرطة بوجود مخدرات داخل الحقيبة. فتم فتح حقيبة المتهم ووجدوا داخلاها الهيروين. وتم اعتقال المتهم فيما بعد واتهم بحيازة المخدرات بشكل غير قانوني. أما في المحاكمة ، فقد تم إيداع طلب من محامي المتهم لمنع إدخال الهيروين كدليل. ومن المرجح أن يتم تمكين هذا الطلب,مقبول ، لأن الشرطة لم يكن لديها مبرر قانوني للاحتفاظ بالحقيبة طوال الليل للبحث.,مقبول ، لأن اكتشاف الهيروين نتيجة الاحتجاز في المطار غير القانوني.,مرفوض ، لأن المتهم يتطابق مع وصف ممتهن النقل للمخدرات المسبق.,مرفوض ، لأن البحث نتيجة لاحتجاز قانوني في المطار.,0,د,3,0
