row_idx,poem_title,poet_name,poem_text_snippet,gold_label,pred_text,pred_label,correct
185538,بقلبي,محمود المشهداني,"بقلبي ما يدقُّ وما يجلُّ
وفي العينينِ دمعٌ مستهلُّ
وخوفُ اللهِ والتقوى دثارٌ",,العصر العباسي,العصر العباسي,0
226026,حاولت نظم الشعر فارتبكت,مير علي أبو طبيخ,"حاولت نظم الشعر فارتبكت
مني المشاعر فهي لا تقوى
علب ثلاث قد أطفن بها",,المعاصرين,,1
190598,دعهم فرادى تفز بالخير ما افترقوا,عبدالحسين الأزري,"دعهم فرادى تفز بالخير ما افترقوا
وكل شر توقع إن هم اجتمعوا
ألعائبيك ولا تُحصى معايبهم",,العصر العباسي,العصر العباسي,0
230627,هلم نصفق معا كفي مبايعةٍ,عبدالحسين صادق,"هلم نصفق معا كفي مبايعةٍ
لمن سياسته أعلى أعاليها
لمن يسوس البرايا والإله مع",,العصر العباسي,العصر العباسي,0
92270,,الشقندي,"إذا نـهـضـت فـإنّ السـيـف مـنـتـهـض 
  ترمي السعود سهاماً والعدا غرض
لك البـسـيـطـة تـطـويـهـا وتنشرها ",المغرب والأندلس,العصر العباسي,العصر العباسي,0
4797,علقتها حماء مصقولة,صردر,"عُلِّقتُها حَمَّاءَ مصقولةً
سوادُ قلبي صفةٌ فيها
ما انكسف البدرُ على تِمِّهِ",العصر العباسي,العصر العباسي,العصر العباسي,1
218998,في الكون أجمع,خالد مصباح مظلوم,"في الكون أجمع لم أجد إلاكا
مع صالحٍ* طول السنين ملاكا
ملّكتماني الخير من أبويكما",,العصر العباسي,العصر العباسي,0
42435,ما راق للطرف غير طرف,أبو الحسن بن خروف,"ما راقَ لِلطَّرفِ غَيرُ طِرفٍ
قَصَّرَ في العَدوِ بِالظَليمِ
ذي نُقَطٍ كَالنُجومِ تَبدو",,العصر العباسي,العصر العباسي,0
46291,ومتيم بالآبنوس وجسمه,ابن قلاقس,"ومتيّمٍ بالآبنوسِ وجسمُه
عاجٌ ومن إذهابِه حُرُقاتُهُ
كتمَتْ دياجي الشَّعْرِ منه بدرَها",العصر الأندلسي,العصر العباسي,العصر العباسي,0
108998,,عَنتَرَة بن شَدّاد,"سَـلا القَـلبُ عَـمّـا كانَ يَهوى وَيَطلُبُ
وَأَصــبَــحَ لا يَــشــكــو وَلا يَــتَـعَـتَّبُ
صَـحـا بَـعـدَ سُـكـرٍ وَاِنـتَـخى بَعدَ ذِلَّةٍ",قبل الإسلام,العصر العباسي,العصر العباسي,0
168975,إلا الزعل,سطام بن أحمد الحرابي,"إلا الزعل .. خلك معي هادي
صوت الفرح .. في الآخِر ينادي
نصبر و لو طال الصبر ..",,العصر الأموي,العصر الأموي,0
30741,إذا كانت الآيات من عند خالق,المكزون السنجاري,"إِذا كانَتِ الآياتُ مِن عِندِ خالِقٍ
وَلَيسَ بِها يَأتي سِواهُ مِنَ الخَلقِ
فَوَحِّد بِرُؤياها وُلاةَ ظُهورِها",,العصر العباسي,العصر العباسي,0
104530,,شرف الدين الحلي,"جَـــدَّ بِـــي الوجْــد وكــان مــازحــا
وقـــرَّب الشـــوقُ غــرامــاً نــازحــا
وانــتــجــعــتْ دمــعـي بـروق لمـعـت",العصر الأيوبي,العصر العباسي,العصر العباسي,0
195161,هَل حَبلُ شَمّاءَ قَبلَ البَينِ مَوصولُ,الطفيل الغنوي,"هَل حَبلُ شَمّاءَ قَبلَ البَينِ مَوصولُ
أَم لَيسَ لِلصُرمِ عَن شَمّاءَ مَعدولُ
أَم ما تُسائِلُ عَن شَمّاءَ ما فَعَلَت",,العصر الجاهلي,العصر الجاهلي,0
253665,لو كَانَتِ الأَيّامُ في قبضتي,أبو القاسم الشابي,"لو كَانَتِ الأَيّامُ في قبضتي
أذريتها للريح، مثل الرمال
وقلتُ: «يا ريحُ، بها فاذهبي",,العصر العباسي,العصر العباسي,0
159506,,أحمد فارس الشدياق,"مـا الذي تـرجو من الدنيا وقد
اخــلفـتـك الوعـد آنـا بـعـد آن
هـي انـثـى شـانـهـا الغـدر فـمن",العصر الحديث,العصر العباسي,العصر العباسي,0
40011,تصابى فأضحى بعد سلوته صبا,السري الرفاء,"تصابى فأضحى بعد سلوتِه صبَّاً
وعاودَ عمروٌ طوْقَه بعدَ ما شَبَّا
ومرَّ به رَطْبُ البَنانِ كأنه",العصر العباسي,العصر العباسي,العصر العباسي,1
2775,وأعبد أن أسبهم بقومي,خفاف بن ندبة السلمي,"وأعبدُ أن أسبهُمُ بقومي
وأتركَ دارمَا وبني رياحِ
أولئك إنْ سَبَبتُ كِفاءَ قومي",,العصر الأموي,العصر الأموي,0
81874,,شهاب الدين الخلوف,"أقُـولُ لَهَـا وَكَـأسُ الخَـدّ يُجْلَى
وَقَـدْ خُـتِـمَـتْ مُـدَامَـتُهُ بِـشَـامَهْ
أفِــي خَــدَّيْــكِ لِي رَاحٌ فَـقَـالَتْ",العصر المملوكي,العصر العباسي,العصر العباسي,0
171701,دفنت يأسي,وائل جحا,"دفنتُ يأسي بما في القلبِ من ثقةٍ
بالله ربِّي فربُّ الكونِ ينجيني
فلن أطأطىءَ رأسي للهمومِ ولن",,العصر العباسي,العصر العباسي,0
43666,عليك بالصبر يا قلبي فإن خفيت,أسامة بن منقذ,"علَيكَ بالصّبرِ يا قلبي فإن خَفِيَتْ
سبيلُهُ عنكَ فاسأَلْ عنهُ من فَقَدَا
فلن تَرى واجِداً في الناسِ فارقَ مَن",,العصر العباسي,العصر العباسي,0
40029,عوجا على ذاك الكثيب من كثب,السري الرفاء,"عُوجا على ذاك الكثيبِ من كَثَبْ
فَكَمْ لنا في رَبْوَتَيْهِ من أَرَبْ
ما عَنَّ للعينِ به سِرْبُ مَهاً",العصر العباسي,العصر الجاهلي,العصر الجاهلي,0
152847,,شهاب الدين التلعفري,"المـنـزلُ أَيـنَ قَـد بَـراهـا الأَينُ
يا سائِقَها إِذا نالَ مِنها البَينُ
ذا حـثُّكـَ والزَّجـرُ لهـا لو تَـرَكـا",العصر المملوكي,العصر العباسي,العصر العباسي,0
69860,,عبد الصمد بن المعذل,"قد أغتدي والشمس في أرواقِها
لم تأذنْ السُّدفةُ في إشراقِهَا
وصحبتي الأمجادُ في أعراقها",العصر العباسي,العصر العباسي,العصر العباسي,1
188793,الطفل الساكن جوايا,عبداللطيف مبارك,"الطفل الساكن جوايا
الطفل الساكن جوّايا
بيشعلل وقت الخوف",,العصر الحديث,العصر الحديث,0
118299,,إبراهيم الطباطبائي,"كبا طرفُ أشعاري على الأسد الضاري
يــدلُّ بــأنــيــاب ويــفــري بــأظـفـارِ
جـــرى قـــدرٌ جـــارٍ عـــليـــه مـــحــتَّم",العصر الحديث,العصر العباسي,العصر العباسي,0
103520,,النامي,"رأيت نصراً شاديا يضربُ
فـقـمـت مـن وحشته أهربُ
لأنـه تـنـبـح مـن عـوده",العصر العباسي,العصر العباسي,العصر العباسي,1
212004,كأنها الفرقى طلبتك حاجتين,زايد الرويس,"يـا بخيـلٍ فالوصـال  بنظرتيـن
ويا كريمٍ في طعونـك  والجـروح
أنـت زوّدت المفـارق  حبتـيـن",,العصر العباسي,العصر العباسي,0
190010,غيرة,الأخطل الصغير بشارة الخوري,"الغَرامُ مِجْمَرَةٌ
والتَّريُّبُ الشَّرَرُ
لا ينامُ صاحبُهُ",,العصر العباسي,العصر العباسي,0
254096,ألست ترى السيف كيف انثلم,أبو بكر الخوارزمي,"المتقارب
ألست ترى السيف كيف انثلم
وركن الخلافة كيف انهدم",,العصر العباسي,العصر العباسي,0
230027,أينَ المُدامُ وأينَ الكأسُ والسَّاقي,جهاد عادل,"أينَ المُدامُ وأينَ الكأسُ والسَّاقي
مَا صُبَّ مِنْ شَفَتَيكِ اليَومَ تِريَاقي
يَا مَنْ ظَفَرتِ بقلبٍ أستَعِينُ بهِ",,العصر العباسي,العصر العباسي,0
22637,يود الفتى طول تعميره,ابن الرومي,"يودُّ الفتى طولَ تعميرهِ
ولا مُتناهيَ إلا قصيرُ
كما أن كان بَديءُ الفتى",العصر العباسي,العصر الأموي.,العصر الأموي,0
181094,الـركعـتان,عبد الله بن علي الخليلي,"يا مُلثَّ الأنواء يرمي بك السـ
ـيل أتـياَّ يـقود ناصية الخيـ
ـل يكاد يهوي به الويــ",,العصر الجاهلي,العصر الجاهلي,0
9956,لم يبق لي غير أن أموت كما,ابن عنين,"لَم يَبقَ لي غَيرَ أَن أَموتَ كَما
قَد ماتَ قَبلي مِنّي إِلى آدَم
كُلٌّ إِلى اللَهِ صائِرٌ وَعَلى",,العصر العباسي,العصر العباسي,0
60367,وكأنما خضبت بحمض مورس,إبراهيم بن هرمة,"وَكأَنَّما خُضِبَت بِحَمضٍ مورِسٍ
آباطُها مِن ذي قرونِ أَيايلِ",العصر العباسي,العصر العباسي.,العصر العباسي,1
183432,همسات .. للعام الجديد,لطفي زغلول,"لأنَّا .. نُسافرُ عبرَ الضَّبابِ
يُحاصِرُنا الخَوفُ ..
يَغتالُنا مِخلَبُ الصَّمتِ ..",,العصر الحديث,العصر الحديث,0
140408,,ابن الشبل البغدادي,"وعلى قدر عقله فاعتب المرء
وحــاذر بــراً يـصـيـر عـقـوقـا
كـم صـديـق بـالعتب صار عدواً",العصر الفاطمي,العصر العباسي,العصر العباسي,0
85685,,مروان الطليق,"وَعَـــشـــيٍّ كــأَنَّهــ صــبــحُ عــيــدٍ
جــامــعٍ بَــيــنَ بَهــجَــةٍ وَشـحـوبِ
هـبَّ فـيـه النَـسـيـمُ مـثـل مـحـبٍّ",المغرب والأندلس,العصر العباسي,العصر العباسي,0
131501,,علي الدرويش,"يا من على نار خدوده خال كحبة عود
ومـهـجـتـي فوق قوامه طير بأعلى عود
قـل لي سـبَب دي الغضب مني وإلا عود",العصر الحديث,العصر العباسي,العصر العباسي,0
150720,,عماد الدين الأصبهاني,"جـامـعُ الشّـمْـلِ بعدَ طولِ الفراقِ
للمــحــبــيّــن كــافــلٌ بـالتـلاقِ
ولعــلَّ الأيــامَ تــســمَـحُ بـالوص",العصر الأيوبي,العصر العباسي,العصر العباسي,0
199854,كعبة العشاق,سلطان قدورة,"ماذا أقول ..
لكل أهل الأرضِ عنكِ .. جميلتي
يا دوحة الأحلامِ .. أنتِ",,العصر العباسي,العصر العباسي,0
226965,إحالة جواب,عبده فايز الزبيدي,"أُحِـيْلُ الـجَوابَ لـصمتٍ طـويْلْ
يـشـيرُ بـنـصحٍ عـلـى بُـعدِ مِـيْلْ
يُـطـيـلُ الـتَّـأمُّـلَ فـــي كـــلِّ ردٍّ",,العصر العباسي,العصر العباسي,0
79469,,يوسف الثالث,"إن الدمـوع أدلتـي وشـواهـدي
عـنـد ادّكار معالمي ومعاهدي
يـا مـن أرجـيـه لنيل مقاصدي",العصر المملوكي,العصر العباسي,العصر العباسي,0
233758,قُبِّحَ الدَّهرُ فَماذا صَنَعا,المعتمد بن عباد,"قُبِّحَ الدَّهرُ فَماذا صَنَعا
كُلَّما أَعطى نَفيسا نَزَعا
قَد هَوى ظُلماً بِمَن عاداتُه",,العصر العباسي,العصر العباسي,0
62403,علي ألية وعلي نذر,بشار بن برد,"عَلَيَّ أَلِيَّةٌ وَعَلَيَّ نَذرٌ
أَمَسُّكِ طائِعاً إِلّا بِعودِ
أَتَيتُكَ زائِراً فَوَضَمتِ كَفّي",العصر العباسي,العصر الأموي,العصر الأموي,0
21992,لعمرك ما الدنيا بدار إقامة,ابن الرومي,"لَعَمْرُك ما الدنيا بدارِ إقامةٍ
إذا زالَ عن عين البصير غطاؤها
وكيف بقاءُ الناس فيها وإنما",العصر العباسي,العصر العباسي,العصر العباسي,1
208422,يا رئيسي وأوليائي وآلي,جبران خليل جبران,"يا رئيسي وأوليائي وآلي
قد رفعتم شأني بأي احتفال
جمع الفضل صفوة الشرق جاها",,العصر العباسي,العصر العباسي,0
93287,,أشجَع السَلمي,"أَرى الدَهــرَ يُــعــطــي مَــرَّةً وَيُـسَـوّفُ
وَيُــتــلِفُ أَمــوالاً مِــراراً وَيُــخــلِفُ
وَيَـخـشُـنُ مَـسّـاً حـيـنَ يَـمـضـي مـولِيـاً",العصر العباسي,العصر العباسي,العصر العباسي,1
227260,دندنات,كفا خضر,"هـل تُسـألُ تلـك الـمـوؤدة
عــــن أي ذنـــــوبٍ قـــــد قُـتِــلــتْ
عن ريـحٍ كانـتْ حاضـرةً",,العصر الجاهلي.,العصر الجاهلي,0
166604,فداؤك يا لبنان أبناؤك الألى,إبراهيم المنذر,"فداؤك يا لبنان أبناؤك الألى
يسيرون من قطرٍ سحيقٍ إلى قطر
فداؤك من شقّ البحار ومن طوى",,العصر العباسي,العصر العباسي,0
57867,سهلت حزونة وجده وغرامه,عمارة اليمني,"سهلت حزونة وجده وغرامه
من بعد شرة شوقه وعرامه
صب تحامته الصبابة بعدما",العصر الأندلسي,العصر العباسي,العصر العباسي,0
180466,إلى حيثُ السكون,أميرة محمد صبياني,"قالت: ظلمتَ الشِّعرَ
يا حرفَ الندى المحجوبَ عَنِّي
وأخذتَ تحشو الصمتَ في",,العصر العباسي,العصر العباسي,0
215968,هاجِري المُستبد,محمد ناجي,"1-وناصِحٍ راحَ يُبدي
نُصحًا وهل ذاكَ يُجدي؟؟
2-إليكَ عنِّي ودَعْني",,العصر العباسي,العصر العباسي,0
18112,غطت البظراء لما,ابن حجاج,"غطتِ البظراء لما
عاينت مفتاح ديري
ورجت مني خيراً",العصر العباسي,العصر العباسي,العصر العباسي,1
84305,,رؤبة بن العجاج,"لَمْ يَدْرِ ما الزاكِي مِنَ المُخاسِي
يــا أَيُّهـَا السـائِلُ عَـنْ نُـحـاسِـي
عَــنِّيـ وَلَمّـا يَـبْـلُغُـوا أَشْـطـاسِـي",عصر بين الدولتين,العصر العباسي,العصر العباسي,0
237881,ألا صمتِ الأجداثُ غنّي فلم تجبْ,ابن خفاجة,"ألا صمتِ الأجداثُ غنّي فلم تجبْ
و لم يغني أني رفعتُ لها صوتي
فَيا عَجَباً لي! كَيفَ آنَسُ بالمُنى ،",,العصر العباسي,العصر العباسي,0
98447,,علي بن الجهم,"إِنَّما ذَنبي إِلَيهِنَّ المَشيبُ
فَمَتى يَعفونَ أَم كَيفَ أَتوبُ
غابَ قاضٍ كانَ يَقضي بَينَنا",العصر العباسي,العصر العباسي,العصر العباسي,1
237243,أعيدوا الحديث وقولوا أجل,أحمد محرم,"أعيدوا الحديث وقولوا أجل
أجاب الرجاء ولبى الأمل
أجل هكذا فلينادي الملوك",,العصر العباسي,العصر العباسي,0
3929,الحمد لله ولي الحمد,الوليد بن يزيد,"الحَمدُ لِلَّهِ وَلِيِّ الحَمدِ
أَحمَدُهُ في يُسرِنا وَالجهدِ
وَهُوَ الَّذي في الكَربِ أَستَعينُ",,العصر العباسي,العصر العباسي,0
53413,النزول من الكرمل,محمود درويش,"ليومٍ يُجدّدُ لي موعدي، قلتُ للكرمل: الآن أمضي.
و ينشرُ البحر بين السماء و مدخلِ جرحي
و أذهبُ في أُفّقٍ ينحني فوقنا، و يُصلّي",العصر الحديث,العصر العباسي,العصر العباسي,0
52706,بأبي من كان لا يرحمني,ابن الوردي,"بأبي مَنْ كانَ لا يرحمني
ثمَّ لما غابَ عني رحما
خافَ إن غابَ طويلاً تَلَفي",العصر المملوكي,العصر العباسي,العصر العباسي,0
18380,لعمرة بالبطحاء بين معرف,حسان بن ثابت,"لِعَمرَةَ بِالبَطحاءِ بَينَ مُعَرَّفٍ
وَبَينَ نَطاةَ مَسكَنٌ وَمَحاضِرُ
لَعَمري لَحَيٌّ بَينَ دارِ مُزاحِمٍ",,العصر العباسي,العصر العباسي,0
117360,,محمد شهاب الدين,"أعـــبـــيــر ســرى بــنــفــحــة آس
أم نـــســـيــم عــليــله لي آســي
أم رشـيـق القـوام حـلو التثني",العصر الحديث,العصر العباسي,العصر العباسي,0
236674,لُغَةُ المَوْتِ وَصَمْتُ الانْفِجَار,حلمي الزواتي,"أهديت هذه القصيدة للصديقين أحمد مطر و ناجي العلي
بمناسبة إبعادهما القسري عن الوطن العربي
منتصف الثمانينات من القرن الماضي.",,العصر الحديث,العصر الحديث,0
108007,,إبراهيم الأكرمي,"الشام أضحت أحوالها عجبا
فـي دهـرنا والأمور أسباب
القطب فيها بالعشق مشتهر",العصر العثماني,العصر العباسي,العصر العباسي,0
119933,,أحمد الصافي النجفي ,"سَتر الناسُ بالرياء نفوساً
فـاذا زال يـظـهـر التزييف
فـعـلى الصالحين سِترٌ كثيف",العصر الحديث,العصر العباسي,العصر العباسي,0
6173,يا محلا لخلتي وانتخائي,لسان الدين بن الخطيب,"يَا مَحَلاًّ لِخُلَّتِي وَانْتِخَائِي
لَمْ يُبِحْ لِي الْخُرُخجَ بَابُ الرَّخَاءِ
دَلَّ أَنَّ الرَّخَاءَ مُغْتَبِطٌ بِي",العصر المملوكي,العصر العباسي,العصر العباسي,0
73096,,عبد الكريم البَسطي,"أنـتَ الدّواءُ إذا مـا أعْضلَ الداءُ
ورامَ هَـــضْـــمِـــيَ حُـــسّــادٌ وأعــداءُ
قـومٌ ضِـعـافُ القُـوى في كسبِ مَنْفَعةٍ",المغرب والأندلس,العصر العباسي,العصر العباسي,0
56431,للقلب من حكم الهوى,بهاء الدين الصيادي,"للقلْبِ من حُكمِ الهَوى
نحْوَ الحبيبِ بَواعثُ
ولهُ بِطارقَةِ الخَفا",العصر الحديث,العصر العباسي,العصر العباسي,0
106646,,الحماني الكوفي,"يـا أيُّهـا الثعلُب وثبا وثبا
تـأبـى كـلابـي لك إلا جـربـا
إن عــروســاً مــلأتــك رعــبــا",العصر العباسي,العصر الجاهلي,العصر الجاهلي,0
177241,قالت لنا,حيدر محسن الربيعي,"قالـتْ لنا: إنَّ العِيـوْنَ كـلـيـلـةٌ
فأجَـبـتُـها: كـلِّي بكمْ مَكلـوْلُ
قالتْ: فـؤادي بَعْدَكمْ في عِـلَّـةٍ",,العصر العباسي,العصر العباسي,0
26292,ما بال قلبك لا يزال مولها,ابن معصوم,"ما بالُ قَلبِك لا يَزالُ مُولَّها
لا الحلمُ يردعُه الغداةَ ولا النُهى
أَأَعادَ عيدَ غرامه طيرٌ شَدا",العصر العثماني,العصر العباسي,العصر العباسي,0
110958,,ورقة بن نوفل,"رَشَـدتَ وأنـعـمـت ابـن عـمـرو وإنـما
تـجـنـبـتَ تـنـوراً مـن النـار حاميا
بــديــنــك ربّــاً ليــس ربّ كــمــثــلهِ",المخضرمين,العصر العباسي,العصر العباسي,0
180788,ريم على القاع بين البان و العلم,أحمد شوقي,"ريمٌ عَلى القاعِ بَينَ البانِ وَالعَلَمِ
أَحَلَّ سَفكَ دَمي في الأَشهُرِ الحُرُمِ
رَمى القَضاءُ بِعَينَي جُؤذَرٍ أَسَدًا",,العصر الجاهلي,العصر الجاهلي,0
154792,,ماني المُوَسوَس,"إَذا مـا رَأَيـتَ اِبـتِـسـامَ الأَمـي
رِ في الجَدبِ فَابشِر بِصوبِ المَطَر",العصر العباسي,العصر العباسي.,العصر العباسي,1
100124,,الورغي,"وَسَـاقِـيـةٍ بَـيْـضَـاءَ غـابـت عَـنِ الحِـسّ
سِـوَى سَـاعِـدٍ عَـرَّتْهُ فِـي حَـضرَةِ الأُنْسِ
تَــوَلَّدَ مِــنْ أعــلاَهُ فِــي جَــوّ طَــالِعٍ",العصر العثماني,العصر العباسي,العصر العباسي,0
251957,ألذين لم يولدوا بعد,ليث الصندوق,"نفكّر فيمن يجيئون من بعدنا بأسى
كأنهمو يرحلون
ونحن نجيء",,العصر العباسي,العصر العباسي,0
130858,,صفوان الأنصاري,"لم أدر ما الجود إلا ما سمعت به
 حـتـى لقـيـت يـزيـداً عـصـمة الناس
لقـيـت أجـود مـن يـمـشـي عـلى قدمٍ ",العصر العباسي,العصر العباسي,العصر العباسي,1
240697,لَنْ أستَطيعَ,عبدالعزيز جويدة,"خَمسونَ عامًا أنحَني
مُذْ كنتُ يومًا سَيِّدي
طفلاً رَضيعْ",,العصر الحديث,العصر الحديث,0
